deleted,balanced_accuracy,macro_f1,minority_recall,noise_precision_deleted,clean_minority_deletion_rate,dataset,model,seed,method
62,0.4933333333333333,0.4276556776556777,0.02666666666666667,0.532258064516129,0.45161290322580644,credit-g,hgb,13,global_top_loss
62,0.6485714285714286,0.6603480623665653,0.4,0.25806451612903225,0.03225806451612903,credit-g,hgb,13,class_proportional
62,0.5695238095238095,0.5545540299758935,0.17333333333333334,1.0,0.0,credit-g,hgb,13,oracle_deletion
62,0.6485714285714286,0.6603480623665653,0.4,0.25806451612903225,0.03225806451612903,credit-g,hgb,13,crcc_p_l0
62,0.6485714285714286,0.6603480623665653,0.4,0.25806451612903225,0.03225806451612903,credit-g,hgb,13,crcc_p_l025
62,0.6485714285714286,0.6603480623665653,0.4,0.25806451612903225,0.03225806451612903,credit-g,hgb,13,crcc_p_l05
62,0.6485714285714286,0.6603480623665653,0.4,0.25806451612903225,0.03225806451612903,credit-g,hgb,13,crcc_p_l10
62,0.6476190476190476,0.6600877192982456,0.38666666666666666,0.1935483870967742,0.03225806451612903,credit-g,hgb,13,crcc_m
0,0.5561904761904762,0.5337809036658142,0.14666666666666667,0.0,0.0,credit-g,hgb,29,no_cleaning
62,0.5580952380952381,0.5431008224185196,0.17333333333333334,0.0967741935483871,0.08064516129032258,credit-g,hgb,29,random_deletion
62,0.5276190476190477,0.47485120784222196,0.06666666666666667,0.43548387096774194,0.5483870967741935,credit-g,hgb,29,global_top_loss
62,0.5809523809523809,0.5833333333333334,0.29333333333333333,0.16129032258064516,0.11290322580645161,credit-g,hgb,29,class_proportional
62,0.5761904761904763,0.5646523716699156,0.18666666666666668,1.0,0.0,credit-g,hgb,29,oracle_deletion
62,0.5809523809523809,0.5833333333333334,0.29333333333333333,0.16129032258064516,0.11290322580645161,credit-g,hgb,29,crcc_p_l0
62,0.5809523809523809,0.5833333333333334,0.29333333333333333,0.16129032258064516,0.11290322580645161,credit-g,hgb,29,crcc_p_l025
62,0.5809523809523809,0.5833333333333334,0.29333333333333333,0.16129032258064516,0.11290322580645161,credit-g,hgb,29,crcc_p_l05
62,0.5809523809523809,0.5833333333333334,0.29333333333333333,0.16129032258064516,0.11290322580645161,credit-g,hgb,29,crcc_p_l10
62,0.6247619047619047,0.6324764784946236,0.38666666666666666,0.12903225806451613,0.04838709677419355,credit-g,hgb,29,crcc_m
0,0.5504761904761905,0.5283513258568284,0.14666666666666667,0.0,0.0,credit-g,hgb,47,no_cleaning
62,0.5676190476190477,0.5557924662402274,0.18666666666666668,0.16129032258064516,0.04838709677419355,credit-g,hgb,47,random_deletion
62,0.5314285714285715,0.48489010989010983,0.08,0.5,0.4838709677419355,credit-g,hgb,47,global_top_loss
62,0.5819047619047619,0.5826759049644417,0.26666666666666666,0.16129032258064516,0.0967741935483871,credit-g,hgb,47,class_proportional
62,0.5552380952380952,0.5284179447223817,0.13333333333333333,1.0,0.0,credit-g,hgb,47,oracle_deletion
62,0.5819047619047619,0.5826759049644417,0.26666666666666666,0.16129032258064516,0.0967741935483871,credit-g,hgb,47,crcc_p_l0
62,0.5819047619047619,0.5826759049644417,0.26666666666666666,0.16129032258064516,0.0967741935483871,credit-g,hgb,47,crcc_p_l025
62,0.5819047619047619,0.5826759049644417,0.26666666666666666,0.16129032258064516,0.0967741935483871,credit-g,hgb,47,crcc_p_l05
62,0.5819047619047619,0.5826759049644417,0.26666666666666666,0.16129032258064516,0.0967741935483871,credit-g,hgb,47,crcc_p_l10
