deleted,balanced_accuracy,accuracy,macro_f1,weighted_f1,minority_recall,minority_precision,majority_recall,pr_auc,noise_precision_deleted,clean_minority_deletion_rate,n_relabeled,n_synthetic,relabel_correctness,dataset,model,seed,noise_protocol,mn_to_maj,maj_to_min,budget,target_ratio,method
0,0.5666666666666667,0.74,0.5393338058114813,0.6609496810772503,0.1333333333333333,1.0,1.0,0.6173814654884713,,,0.0,0.0,,credit-g,random_forest,53,hidden_minority_low,0.1,0.05,0.1,0.15,cwms
0,0.5876190476190476,0.748,0.5768290389317284,0.6844837314274966,0.1866666666666666,0.875,0.9885714285714284,0.598694489618651,,,0.0,62.0,,credit-g,random_forest,53,hidden_minority_low,0.1,0.05,0.1,0.15,msbs
0,0.5676190476190476,0.736,0.5449029126213591,0.662864077669903,0.1466666666666666,0.8461538461538461,0.9885714285714284,0.5886249667189143,,,0.0,62.0,,credit-g,random_forest,53,hidden_minority_low,0.1,0.05,0.1,0.15,cwms_msbs
0,0.7117662612374405,0.8814016172506739,0.7457320872274144,0.8703878546657599,0.4590163934426229,0.717948717948718,0.964516129032258,0.6713289874437094,,,0.0,0.0,,yeast,random_forest,13,hidden_minority_low,0.1,0.05,0.1,0.15,no_cleaning
109,0.7809624537281862,0.876010781671159,0.7772993005532937,0.876810064919077,0.639344262295082,0.6190476190476191,0.9225806451612903,0.621902617274658,0.2201834862385321,0.0458715596330275,,,,yeast,random_forest,13,hidden_minority_low,0.1,0.05,0.1,0.15,class_proportional
0,0.7051824431517716,0.8814016172506739,0.7413487133984028,0.8690892740548697,0.4426229508196721,0.7297297297297297,0.967741935483871,0.6687412936936242,,,0.0,0.0,,yeast,random_forest,13,hidden_minority_low,0.1,0.05,0.1,0.15,cwms
0,0.7397144368059227,0.8840970350404312,0.7652071528442121,0.8773419280974643,0.5245901639344263,0.6956521739130435,0.9548387096774194,0.653902119609171,,,0.0,109.0,,yeast,random_forest,13,hidden_minority_low,0.1,0.05,0.1,0.15,msbs
0,0.7299048122686409,0.8787061994609164,0.7542865553020826,0.8716369014973463,0.5081967213114754,0.6739130434782609,0.9516129032258064,0.6646574946943512,,,0.0,109.0,,yeast,random_forest,13,hidden_minority_low,0.1,0.05,0.1,0.15,cwms_msbs
0,0.7051824431517716,0.8814016172506739,0.7413487133984028,0.8690892740548697,0.4426229508196721,0.7297297297297297,0.967741935483871,0.6711171091133875,,,0.0,0.0,,yeast,random_forest,17,hidden_minority_low,0.1,0.05,0.1,0.15,no_cleaning
109,0.7659175039661554,0.894878706199461,0.7902952302274012,0.8896894497580993,0.5737704918032787,0.7291666666666666,0.9580645161290322,0.6979807884106216,0.2018348623853211,0.073394495412844,,,,yeast,random_forest,17,hidden_minority_low,0.1,0.05,0.1,0.15,class_proportional
0,0.7329984135378107,0.894878706199461,0.7727037089401009,0.8845477321665005,0.4918032786885246,0.7894736842105263,0.9741935483870968,0.6664909381367943,,,0.0,0.0,,yeast,random_forest,17,hidden_minority_low,0.1,0.05,0.1,0.15,cwms
0,0.7397144368059227,0.8840970350404312,0.7652071528442121,0.8773419280974643,0.5245901639344263,0.6956521739130435,0.9548387096774194,0.6798652821542536,,,0.0,109.0,,yeast,random_forest,17,hidden_minority_low,0.1,0.05,0.1,0.15,msbs
